3	.505953494	-1	1	12.000000000000002
5	188944e-9	-11.38683036078985	1	60.19279896290131
9	151946e-9	-.3144000096998204	1	251.0257816389768
17	169004e-9	.15349869652301298	1	1017.5046519000705
33	285616e-9	.7570194076231804	1	4088.1648923924436
65	685192e-9	1.2624315068936496	1	16375.251852980557
129	.002165599	1.6601859141171238	1	65526.71889551824
257	.012111482	2.483537377061152	1	262134.43171653873
513	.035233751	1.5405826642800156	1	1048566.2828315019
1025	.130568502	1.8897769288771848	1	4194294.2070577387
2049	.518573543	1.9897416965768846	1	16777206.168837719
4097	2.309200628	2.1547730141960666	1	67108854.14964441
8193	13.099458053	2.5040416983142846	1	268435446.14002702
