3	.352310702	-1	1	12
5	.001096677	-8.327565812479829	1	126.75621513763588
9	52769e-8	-1.0553761278771636	1	686.5121171873652
17	110301e-9	-2.2582447733611204	1	2985.1277971172317
33	389079e-9	1.8186172443384907	1	12199.670214084103
65	.001363778	1.8094737970559873	1	49063.29824024925
129	.003407848	1.3212521714607341	1	196519.20476280028
257	.012587185	1.8850227808996896	1	786343.1813630231
513	.068101104	2.43572251164406	1	3145639.1755111753
1025	.452629194	2.7325795482333315	1	12582823.174048094
2049	2.791636224	2.624709412607976	1	50331559.1736823
4097	21.063034256	2.9155304177687604	1	201326503.17359084
8193	138.720939651	2.7194003907650695	1	805306279.1735678
16385	1010.853981732	2.8653171332367453	1	3221225383.1735625
