3	.857968773	-1	1	12
5	.009380426	-6.515127887135765	1	60.192798962901286
9	16782e-8	-5.8046668776103765	1	251.0257816389767
17	327072e-9	.9626935987327923	1	1017.5046519000696
33	889395e-9	1.443216035789863	1	4088.164892392447
65	.006726267	2.9189098486759444	1	16375.251852980578
129	.040844708	2.602271216199344	1	65526.71889551822
257	.181068762	2.1483165994861193	1	262134.43171653894
513	.924417655	2.352007139524721	1	1048566.2828314975
1025	4.037731335	2.1269282004439494	1	4194294.2070577466
2049	22.165444382	2.4566954624763997	1	16777206.1688377
4097	157.247210727	2.8266502349524116	1	67108854.149644345
8193	1106.322956906	2.814666265711294	1	268435446.14003184
