3	.523072279	-1	1	12
5	.030582393	-4.0962371105475	1	60.192798962901286
9	90603e-9	-8.398926762416563	1	251.0257816389767
17	155813e-9	.7821848813441036	1	1017.5046519000696
33	360917e-9	1.2118514917107146	1	4088.164892392447
65	.001659107	2.2006679282207955	1	16375.251852980578
129	.022517558	3.7625715400396946	1	65526.718895518
257	.09041205	2.0054646884740013	1	262134.43171653885
513	.40149071	2.15077963486492	1	1048566.2828315048
1025	1.688602793	2.0723914944284134	1	4194294.207057727
2049	10.330829012	2.6130541193563395	1	16777206.168837747
4097	71.051811127	2.78191539461063	1	67108854.149644546
8193	574.504283718	3.015374320505611	1	268435446.14002642
16385	3906.282106765	2.765406587306735	1	1073741814.1352185
