3	.18160476	-1	1	4
5	15564e-8	-10.188373416506256	1	13.65685424949238
9	104246e-9	-.5782208580208705	1	30.782072520180588
17	130652e-9	.32573718197026336	.6148710270966262	63.385128972903374
33	246887e-9	.9181216630361975	.30817749297939656	127.6918225070206
65	649474e-9	1.3954208998817705	.1541816057378469	255.84581839426207
129	.002117575	1.7050693902470566	.07710241377177243	511.92289758622826
257	.02392274	3.4978976658542376	.03855265835815744	1023.961447341642
513	.031101682	.37860996577201983	.019276510616515804	2047.9807234893835
1025	.128183494	2.0431459906959275	.009638277988454303	4095.990361722012
2049	.523217849	2.029201257428121	.004819141829069237	8191.995180858171
4097	2.406639357	2.201536302567758	.002409571270063949	16383.997590428731
8193	12.824454065	2.413805541418612	.001204785678591581	32767.99879521432
