3	.671012637	-1	1	12
5	.006700466	-6.645934691591544	1	126.75621513763588
9	134135e-9	-5.642503799196276	1	686.5121171873652
17	27309e-8	1.025690756072088	1	2985.1277971172317
33	.002548432	3.222161466591267	1	12199.670214084103
65	.002420056	-.07456942642589215	1	49063.29824024925
129	.012104679	2.322452484584097	1	196519.20476280022
257	.032613677	1.4299122841362644	1	786343.1813630232
513	.153406887	2.2338142414492226	1	3145639.1755111744
1025	1.013550127	2.723982284426611	1	12582823.174048094
