3	.075274994	-1	1	4
5	86935e-9	-9.758017850117321	1	13.65685424949238
9	52937e-9	-.7156606845197129	1	30.782072520180588
17	60516e-9	.19304019314798762	.6148710270966262	63.385128972903374
33	254021e-9	2.0695592337617157	.30817749297939656	127.6918225070206
65	948156e-9	1.9001766751019862	.1541816057378469	255.84581839426207
129	.002200608	1.2147058268954818	.07710241377177243	511.92289758622826
257	.016765463	2.929518243349976	.03855265835815744	1023.961447341642
513	.035030633	1.0631247321530795	.019276510616515804	2047.9807234893835
1025	.17130154	2.2898491584596967	.009638277988454303	4095.990361722012
2049	1.460858503	3.0922064207853586	.004819141829069237	8191.995180858171
4097	11.663236802	2.997079871059843	.002409571270063949	16383.997590428731
8193	83.620567602	2.841889612808567	.001204785678591581	32767.99879521432
16385	736.928194483	3.139594310170783	.0006023928456276965	65535.99939760716
