3	.670915762	-1	1	12
5	.002340931	-8.162905416488151	1	126.75621513763588
9	.001039582	-1.1710788516105757	1	686.5121171873652
17	294366e-9	-1.8203206080872798	1	2985.1277971172317
33	786916e-9	1.418598596097694	1	12199.670214084103
65	.002375305	1.5938312265763253	1	49063.29824024925
129	.019741846	3.055072219052434	1	196519.20476280022
257	.032546013	.7212239209167302	1	786343.1813630232
513	.170060325	2.385493875972039	1	3145639.1755111744
1025	1.078544821	2.664967626462366	1	12582823.174048094
2049	6.997545942	2.6977629220581814	1	50331559.17368229
4097	45.514215764	2.701396263556679	1	201326503.17359087
8193	316.393908802	2.797332697847517	1	805306279.1735679
