3	.535477417	-1	1	4
5	.006126553	-6.449606327868918	1	13.65685424949238
9	105969e-9	-5.853361406603336	1	30.782072520180588
17	116056e-9	.13117882792791286	.6148710270966262	63.385128972903374
33	437735e-9	1.9152366314700973	.30817749297939656	127.6918225070206
65	.001744843	1.9949675820362707	.1541816057378469	255.84581839426207
129	.004182723	1.2613452295732026	.07710241377177243	511.92289758622826
257	.022574531	2.4321816510602137	.03855265835815744	1023.961447341642
513	.092490583	2.034610468872914	.019276510616515804	2047.9807234893835
1025	.465852715	2.3324955122794706	.009638277988454303	4095.990361722012
2049	3.17006928	2.7665685634575943	.004819141829069237	8191.995180858171
4097	21.230478159	2.7435505893326364	.002409571270063949	16383.997590428731
8193	155.212731671	2.870038133143128	.001204785678591581	32767.99879521432
