3	.096597079	-1	1	4
5	91335e-9	-10.046596035049872	1	13.65685424949238
9	60449e-9	-.5954493403095783	1	30.782072520180588
17	64968e-9	.1040108200326025	.6148710270966262	63.385128972903374
33	134395e-9	1.0486782669284735	.30817749297939656	127.6918225070206
65	363289e-9	1.434638217733529	.1541816057378469	255.84581839426207
129	.001254937	1.7884253519427764	.07710241377177243	511.92289758622826
257	.004761544	1.9238145240625029	.03855265835815744	1023.961447341642
513	.023919308	2.3286742827106446	.019276510616515804	2047.9807234893835
1025	.077962655	1.7046075699724095	.009638277988454303	4095.990361722012
2049	.318223231	2.0291840322561416	.004819141829069237	8191.995180858171
4097	1.432184081	2.170105871954938	.002409571270063949	16383.997590428731
8193	7.669374423	2.4208919679909995	.001204785678591581	32767.99879521432
16385	50.791334465	2.7274015694539235	.0006023928456276965	65535.99939760716
