3	.075562523	-1	1	4
5	.00235811	-5.001967950338731	1	13.65685424949238
9	885566e-9	-1.4129592798954542	1	30.782072520180588
17	61857e-9	-3.8395910620038847	.6148710270966262	63.385128972903374
33	.002167348	5.130850142061792	.30817749297939656	127.6918225070206
65	944854e-9	-1.197767493546507	.1541816057378469	255.84581839426207
129	.002112364	1.1606951349170622	.07710241377177243	511.92289758622826
257	.008041747	1.928650488898824	.03855265835815744	1023.961447341642
513	.037107854	2.206143716752976	.019276510616515804	2047.9807234893835
1025	.165993641	2.161331499411057	.009638277988454303	4095.990361722012
2049	1.387114024	3.0628865054479033	.004819141829069237	8191.995180858171
4097	14.517538607	3.3876385801176383	.002409571270063949	16383.997590428731
8193	88.621979862	2.609867687100467	.001204785678591581	32767.99879521432
16385	679.372519681	2.9384664001503937	.0006023928456276965	65535.99939760716
